ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ,PICKER_NO,BATCH_NO
ORD_0416,SKU_0268,1,WP_0086,72,17,3.0,5.0
ORD_0417,SKU_0127,1,WP_0027,118,15,1.0,2.0
ORD_0417,SKU_0313,1,WP_0095,118,11,1.0,2.0
ORD_0417,SKU_0258,1,WP_0055,118,16,1.0,2.0
ORD_0417,SKU_0002,1,WP_0069,118,14,1.0,2.0
ORD_0417,SKU_0094,1,WP_0084,118,13,1.0,2.0
ORD_0418,SKU_0202,1,WP_0086,47,8,1.0,17.0
ORD_0418,SKU_0334,1,WP_0033,47,12,1.0,17.0
ORD_0419,SKU_0227,1,WP_0033,11,3,2.0,20.0
ORD_0419,SKU_0251,1,WP_0117,11,6,2.0,20.0
ORD_0419,SKU_0280,1,WP_0016,11,9,2.0,20.0
ORD_0420,SKU_0279,1,WP_0062,108,5,1.0,20.0
ORD_0420,SKU_0084,1,WP_0049,108,2,1.0,20.0
ORD_0420,SKU_0025,1,WP_0052,108,10,1.0,20.0
ORD_0421,SKU_0058,1,WP_0002,96,4,4.0,6.0
ORD_0422,SKU_0319,1,WP_0087,6,3,4.0,19.0
ORD_0422,SKU_0130,1,WP_0043,6,6,4.0,19.0
ORD_0423,SKU_0096,1,WP_0080,88,4,3.0,21.0
ORD_0423,SKU_0112,1,WP_0147,88,10,3.0,21.0
ORD_0424,SKU_0015,1,WP_0042,82,15,1.0,3.0
ORD_0424,SKU_0297,1,WP_0027,82,12,1.0,3.0
ORD_0424,SKU_0037,1,WP_0013,82,13,1.0,3.0
ORD_0424,SKU_0230,1,WP_0012,82,11,1.0,3.0
ORD_0424,SKU_0263,1,WP_0013,82,14,1.0,3.0
ORD_0425,SKU_0176,1,WP_0018,110,1,3.0,11.0
ORD_0425,SKU_0006,1,WP_0066,110,6,3.0,11.0
ORD_0425,SKU_0114,1,WP_0134,110,11,3.0,11.0
ORD_0425,SKU_0060,1,WP_0115,110,15,3.0,11.0
ORD_0426,SKU_0180,1,WP_0047,44,2,2.0,7.0
ORD_0426,SKU_0136,1,WP_0104,44,4,2.0,7.0
ORD_0426,SKU_0172,1,WP_0068,44,15,2.0,7.0
ORD_0426,SKU_0001,1,WP_0083,44,16,2.0,7.0
ORD_0426,SKU_0260,1,WP_0082,44,13,2.0,7.0
ORD_0427,SKU_0140,1,WP_0122,120,9,1.0,7.0
ORD_0427,SKU_0154,1,WP_0094,120,6,1.0,7.0
ORD_0427,SKU_0049,1,WP_0135,120,7,1.0,7.0
ORD_0427,SKU_0168,1,WP_0136,120,8,1.0,7.0
ORD_0428,SKU_0299,1,WP_0053,118,17,1.0,2.0
ORD_0428,SKU_0298,1,WP_0015,118,3,1.0,2.0
ORD_0428,SKU_0049,1,WP_0135,118,10,1.0,2.0
ORD_0428,SKU_0006,1,WP_0066,118,18,1.0,2.0
ORD_0428,SKU_0007,1,WP_0078,118,19,1.0,2.0
ORD_0429,SKU_0191,1,WP_0001,97,7,1.0,24.0
ORD_0430,SKU_0117,1,WP_0008,97,1,1.0,24.0
ORD_0430,SKU_0053,1,WP_0010,97,2,1.0,24.0
ORD_0430,SKU_0255,1,WP_0011,97,3,1.0,24.0
ORD_0430,SKU_0247,1,WP_0064,97,5,1.0,24.0
ORD_0431,SKU_0014,1,WP_0097,109,8,2.0,19.0
ORD_0431,SKU_0155,1,WP_0114,109,3,2.0,19.0
ORD_0432,SKU_0122,1,WP_0159,68,4,4.0,3.0
ORD_0433,SKU_0165,1,WP_0138,9,8,4.0,16.0
ORD_0434,SKU_0255,1,WP_0011,97,4,1.0,24.0
ORD_0435,SKU_0025,1,WP_0052,41,7,3.0,26.0
ORD_0436,SKU_0025,1,WP_0052,93,12,2.0,1.0
ORD_0436,SKU_0040,1,WP_0040,93,7,2.0,1.0
ORD_0436,SKU_0143,1,WP_0038,93,14,2.0,1.0
ORD_0436,SKU_0256,1,WP_0040,93,8,2.0,1.0
ORD_0436,SKU_0119,1,WP_0020,93,20,2.0,1.0
ORD_0437,SKU_0109,1,WP_0105,28,2,2.0,27.0
ORD_0438,SKU_0253,1,WP_0006,97,6,1.0,24.0
ORD_0438,SKU_0307,1,WP_0005,97,8,1.0,24.0
ORD_0439,SKU_0153,1,WP_0163,75,15,3.0,7.0
ORD_0439,SKU_0291,1,WP_0074,75,9,3.0,7.0
ORD_0439,SKU_0331,1,WP_0148,75,14,3.0,7.0
ORD_0439,SKU_0053,1,WP_0010,75,2,3.0,7.0
ORD_0439,SKU_0050,1,WP_0149,75,16,3.0,7.0
ORD_0440,SKU_0176,1,WP_0018,32,12,3.0,17.0
ORD_0441,SKU_0310,1,WP_0036,120,2,1.0,7.0
ORD_0441,SKU_0252,1,WP_0093,120,3,1.0,7.0
ORD_0441,SKU_0101,1,WP_0095,120,5,1.0,7.0
ORD_0441,SKU_0137,1,WP_0110,120,4,1.0,7.0
ORD_0442,SKU_0101,1,WP_0095,4,7,2.0,15.0
ORD_0442,SKU_0274,1,WP_0161,4,11,2.0,15.0
ORD_0442,SKU_0061,1,WP_0016,4,1,2.0,15.0
ORD_0442,SKU_0310,1,WP_0036,4,4,2.0,15.0
ORD_0442,SKU_0296,1,WP_0162,4,13,2.0,15.0
ORD_0443,SKU_0132,1,WP_0057,116,5,1.0,18.0
ORD_0443,SKU_0114,1,WP_0134,116,11,1.0,18.0
ORD_0443,SKU_0181,1,WP_0146,116,12,1.0,18.0
ORD_0443,SKU_0138,1,WP_0048,116,2,1.0,18.0
ORD_0444,SKU_0113,1,WP_0026,11,1,2.0,20.0
ORD_0444,SKU_0218,1,WP_0120,11,5,2.0,20.0
ORD_0444,SKU_0272,1,WP_0036,11,2,2.0,20.0
ORD_0444,SKU_0088,1,WP_0121,11,4,2.0,20.0
ORD_0444,SKU_0307,1,WP_0005,11,10,2.0,20.0
ORD_0445,SKU_0292,1,WP_0088,13,5,3.0,25.0
ORD_0446,SKU_0180,1,WP_0047,13,1,3.0,25.0
ORD_0446,SKU_0044,1,WP_0091,13,2,3.0,25.0
ORD_0446,SKU_0214,1,WP_0091,13,3,3.0,25.0
ORD_0446,SKU_0316,1,WP_0089,13,7,3.0,25.0
ORD_0447,SKU_0068,1,WP_0109,28,5,2.0,27.0
ORD_0447,SKU_0289,1,WP_0111,28,6,2.0,27.0
ORD_0448,SKU_0071,1,WP_0046,36,3,1.0,11.0
ORD_0448,SKU_0165,1,WP_0138,36,12,1.0,11.0
ORD_0449,SKU_0103,1,WP_0031,19,1,1.0,27.0
ORD_0450,SKU_0170,1,WP_0099,120,15,1.0,7.0
ORD_0450,SKU_0265,1,WP_0030,120,14,1.0,7.0
ORD_0450,SKU_0118,1,WP_0085,120,16,1.0,7.0
ORD_0451,SKU_0049,1,WP_0135,91,5,3.0,14.0
ORD_0451,SKU_0267,1,WP_0022,91,1,3.0,14.0
ORD_0451,SKU_0307,1,WP_0005,91,12,3.0,14.0
ORD_0451,SKU_0286,1,WP_0136,91,4,3.0,14.0
ORD_0452,SKU_0307,1,WP_0005,111,1,1.0,19.0
ORD_0452,SKU_0206,1,WP_0124,111,11,1.0,19.0
ORD_0453,SKU_0094,1,WP_0084,53,6,3.0,27.0
ORD_0454,SKU_0015,1,WP_0042,82,16,1.0,3.0
ORD_0454,SKU_0280,1,WP_0016,82,1,1.0,3.0
ORD_0454,SKU_0213,1,WP_0044,82,3,1.0,3.0
ORD_0454,SKU_0120,1,WP_0002,82,2,1.0,3.0
ORD_0454,SKU_0076,1,WP_0115,82,5,1.0,3.0
ORD_0455,SKU_0043,1,WP_0039,56,1,1.0,21.0
ORD_0455,SKU_0158,1,WP_0059,56,10,1.0,21.0
ORD_0456,SKU_0111,1,WP_0032,115,4,2.0,2.0
ORD_0456,SKU_0050,1,WP_0149,115,7,2.0,2.0
ORD_0456,SKU_0226,1,WP_0119,115,5,2.0,2.0
ORD_0456,SKU_0156,1,WP_0006,115,2,2.0,2.0
ORD_0456,SKU_0110,1,WP_0088,115,19,2.0,2.0
ORD_0457,SKU_0114,1,WP_0134,36,14,1.0,11.0
ORD_0457,SKU_0218,1,WP_0120,36,11,1.0,11.0
ORD_0457,SKU_0087,1,WP_0134,36,15,1.0,11.0
ORD_0457,SKU_0071,1,WP_0046,36,4,1.0,11.0
ORD_0458,SKU_0069,1,WP_0098,105,7,4.0,22.0
ORD_0458,SKU_0068,1,WP_0109,105,6,4.0,22.0
ORD_0458,SKU_0199,1,WP_0054,105,9,4.0,22.0
ORD_0459,SKU_0208,1,WP_0028,62,14,3.0,10.0
ORD_0459,SKU_0230,1,WP_0012,62,15,3.0,10.0
ORD_0460,SKU_0200,1,WP_0039,19,6,1.0,27.0
ORD_0461,SKU_0098,1,WP_0004,54,1,3.0,4.0
ORD_0461,SKU_0074,1,WP_0096,54,16,3.0,4.0
ORD_0461,SKU_0286,1,WP_0136,54,12,3.0,4.0
ORD_0461,SKU_0313,1,WP_0095,54,17,3.0,4.0
ORD_0461,SKU_0017,1,WP_0089,54,11,3.0,4.0
ORD_0462,SKU_0228,1,WP_0121,16,3,3.0,22.0
ORD_0462,SKU_0114,1,WP_0134,16,4,3.0,22.0
ORD_0462,SKU_0145,1,WP_0072,16,6,3.0,22.0
ORD_0463,SKU_0217,1,WP_0094,112,8,3.0,3.0
ORD_0463,SKU_0126,1,WP_0023,112,1,3.0,3.0
ORD_0463,SKU_0306,1,WP_0076,112,18,3.0,3.0
ORD_0463,SKU_0255,1,WP_0011,112,5,3.0,3.0
ORD_0464,SKU_0271,1,WP_0050,82,8,1.0,3.0
ORD_0464,SKU_0117,1,WP_0008,82,9,1.0,3.0
ORD_0464,SKU_0072,1,WP_0025,82,10,1.0,3.0
ORD_0464,SKU_0204,1,WP_0037,82,17,1.0,3.0
ORD_0464,SKU_0051,1,WP_0051,82,18,1.0,3.0
ORD_0465,SKU_0117,1,WP_0008,90,2,2.0,14.0
ORD_0465,SKU_0310,1,WP_0036,90,13,2.0,14.0
ORD_0465,SKU_0067,1,WP_0010,90,1,2.0,14.0
ORD_0465,SKU_0129,1,WP_0035,90,3,2.0,14.0
ORD_0465,SKU_0305,1,WP_0050,90,14,2.0,14.0
ORD_0466,SKU_0248,1,WP_0140,102,9,2.0,8.0
ORD_0466,SKU_0154,1,WP_0094,102,8,2.0,8.0
ORD_0466,SKU_0104,1,WP_0022,102,16,2.0,8.0
ORD_0467,SKU_0254,1,WP_0007,104,2,2.0,3.0
ORD_0467,SKU_0271,1,WP_0050,104,6,2.0,3.0
ORD_0467,SKU_0008,1,WP_0116,104,18,2.0,3.0
ORD_0468,SKU_0071,1,WP_0046,109,1,2.0,19.0
ORD_0468,SKU_0172,1,WP_0068,109,10,2.0,19.0
ORD_0468,SKU_0147,1,WP_0068,109,11,2.0,19.0
ORD_0469,SKU_0280,1,WP_0016,113,3,1.0,6.0
ORD_0469,SKU_0098,1,WP_0004,113,4,1.0,6.0
ORD_0469,SKU_0268,1,WP_0086,113,17,1.0,6.0
ORD_0470,SKU_0009,1,WP_0051,98,3,4.0,14.0
ORD_0470,SKU_0095,1,WP_0007,98,12,4.0,14.0
ORD_0470,SKU_0125,1,WP_0009,98,2,4.0,14.0
ORD_0470,SKU_0117,1,WP_0008,98,1,4.0,14.0
ORD_0471,SKU_0023,1,WP_0129,91,8,3.0,14.0
ORD_0471,SKU_0158,1,WP_0059,91,10,3.0,14.0
ORD_0471,SKU_0089,1,WP_0107,91,2,3.0,14.0
ORD_0471,SKU_0190,1,WP_0113,91,9,3.0,14.0
ORD_0471,SKU_0006,1,WP_0066,91,14,3.0,14.0
ORD_0472,SKU_0098,1,WP_0004,98,14,4.0,14.0
ORD_0473,SKU_0145,1,WP_0072,107,4,2.0,5.0
ORD_0473,SKU_0229,1,WP_0108,107,11,2.0,5.0
ORD_0473,SKU_0266,1,WP_0090,107,15,2.0,5.0
ORD_0473,SKU_0047,1,WP_0127,107,3,2.0,5.0
ORD_0473,SKU_0019,1,WP_0087,107,17,2.0,5.0
ORD_0474,SKU_0260,1,WP_0082,117,15,3.0,8.0
ORD_0474,SKU_0329,1,WP_0110,117,16,3.0,8.0
ORD_0475,SKU_0177,1,WP_0114,16,9,3.0,22.0
ORD_0475,SKU_0145,1,WP_0072,16,7,3.0,22.0
ORD_0476,SKU_0292,1,WP_0088,106,2,1.0,16.0
ORD_0476,SKU_0303,1,WP_0132,106,5,1.0,16.0
ORD_0476,SKU_0183,1,WP_0092,106,6,1.0,16.0
ORD_0476,SKU_0297,1,WP_0027,106,10,1.0,16.0
ORD_0476,SKU_0220,1,WP_0024,106,13,1.0,16.0
ORD_0477,SKU_0225,1,WP_0015,2,8,2.0,4.0
ORD_0477,SKU_0172,1,WP_0068,2,16,2.0,4.0
ORD_0477,SKU_0334,1,WP_0033,2,1,2.0,4.0
ORD_0477,SKU_0299,1,WP_0053,2,17,2.0,4.0
ORD_0478,SKU_0156,1,WP_0006,3,2,1.0,22.0
ORD_0478,SKU_0264,1,WP_0149,3,6,1.0,22.0
ORD_0478,SKU_0326,1,WP_0001,3,9,1.0,22.0
ORD_0479,SKU_0031,1,WP_0145,119,14,1.0,9.0
ORD_0479,SKU_0099,1,WP_0075,119,6,1.0,9.0
ORD_0479,SKU_0176,1,WP_0018,119,8,1.0,9.0
ORD_0479,SKU_0329,1,WP_0110,119,3,1.0,9.0
ORD_0479,SKU_0274,1,WP_0161,119,15,1.0,9.0
ORD_0480,SKU_0275,1,WP_0163,69,4,4.0,11.0
